Bear River Canal Company,Bird Refuge,Box Elder County MandI,Cache Valley Agriculture,Cache Valley New,Dummy Junction,New Box Elder County Agriculture,South Cache Existing,South Cache New,Wasatch Front,Weber Basin Project
0,0,0,0,0,0,0,0,0,0,515494546.8
0,0,0,0,0,0,0,0,0,0,461753499.2
0,0,0,0,0,0,0,0,0,0,214079487.3
0,0,0,0,0,0,0,0,0,0,6088001.34
0,0,0,0,0,0,0,0,0,0,11020683.36
0,0,0,0,0,0,0,0,0,0,10497990.98
0,0,0,0,0,0,0,0,0,0,9539621.551
0,0,0,0,0,0,0,0,0,0,10541569.28
0,0,0,0,0,0,0,0,0,0,11107804.64
0,0,0,0,0,0,0,0,0,0,20285203.66
0,0,0,0,0,0,0,0,0,0,276202294.4
0,318119320.6,3672.725339,26026.90937,254089.0271,0,0,155492208,0,0,229504615.9
0,683169043.5,3672.725339,17975.16536,254089.0271,0,0,137328780.1,0,0,245117618.5
0,977618355.6,3672.725339,7522.024012,254089.0271,0,0,28505963.66,0,0,279542002.5
0,151791831.3,0,0,0,0,0,0,0,0,14661766.76
0,0,0,0,0,0,0,0,0,0,6175193.252
0,0,0,0,0,0,0,0,0,0,11020683.36
0,0,0,0,0,0,0,0,0,0,10280205.43
0,0,0,0,0,0,0,0,0,0,9626778.148
0,0,0,0,0,0,0,0,0,0,10367362.02
0,0,0,0,0,0,0,0,0,0,11403317.77
0,0,0,0,0,0,0,0,0,0,20348240.34
0,39442810,3672.725339,12677.96535,254089.0271,0,0,250870448.3,0,0,324922973.7
0,835902964.1,3672.725339,26062.22404,254089.0271,0,0,251280557.6,0,0,247364196.3
0,888559145.1,3672.725339,17975.16536,254089.0271,0,0,160312165.6,0,0,255223546
536933021.5,2184663070,3672.725339,7592.653345,254089.0271,0,0,55605944.5,0,0,644749087.5
0,1229524830,0,0,0,0,0,0,0,0,54170685.81
0,0,0,0,0,0,0,0,0,0,6175193.252
0,0,0,0,0,0,0,0,0,0,10846476.11
0,0,0,0,0,0,0,0,0,0,10628584.61
0,0,0,0,0,0,0,0,0,0,9626778.148
0,0,0,0,0,0,0,0,0,0,10672198.23
0,0,0,0,0,0,0,0,0,0,11496124.72
0,0,0,0,0,0,0,0,0,0,20380306.05
0,0,0,0,0,0,0,0,0,0,32623901.01
0,889086852.2,3672.725339,26062.22404,254089.0271,0,0,289625328.6,0,0,251987345.3
0,1106380009,3672.725339,18010.48003,254089.0271,0,0,251022866.4,0,0,244333527
0,1681898754,3672.725339,7522.024012,254089.0271,0,0,90215130.12,0,0,337764269.4
0,809880645.6,0,0,0,0,0,0,0,0,6995199.814
0,0,0,0,0,0,0,0,0,0,5972098.604
0,0,0,0,0,0,0,0,0,0,11151347.63
0,0,0,0,0,0,0,0,0,0,10454412.68
0,0,0,0,0,0,0,0,0,0,9408992.599
0,0,0,0,0,0,0,0,0,0,10367362.02
0,0,0,0,0,0,0,0,0,0,11064261.66
0,0,0,0,0,0,0,0,0,0,63832813.94
0,618638658.9,3672.725339,12713.28002,254089.0271,0,0,236578849.9,0,0,325049082.4
0,1332921584,3672.725339,26062.22404,254089.0271,0,0,224519032.5,0,0,247322948.8
0,1244884132,3672.725339,18010.48003,254089.0271,0,0,174031313.3,0,0,742572868.5
